0,1.73,4.58,11.41,6.55,4.13,20230130144257_099.jpg
2,0.0,4.09,-4.0,5.53,2.9,20230130144112_100.jpg
-3,0.0,5.73,6.7,4.49,2.09,20230130144112_026.jpg
0,15.75,5.31,6.81,5.45,2.86,20230130144112_079.jpg
0,0.0,1.46,-2.75,3.68,2.2,20230130144112_106.jpg
-2,0.0,6.07,-20.59,5.54,2.04,20230130144112_055.jpg
-1,0.0,4.2,-8.05,5.6,2.45,20230130144112_073.jpg
-1,0.0,2.67,1.07,4.82,3.19,20230130144257_127.jpg
-1,0.0,4.92,-2.47,5.6,2.38,20230130144257_095.jpg
-1,0.0,5.16,13.79,5.6,2.78,20230130144257_134.jpg
-1,2.74,2.38,9.31,3.65,3.3,20230130144112_033.jpg
0,1.93,6.91,-3.98,4.51,1.93,20230130144257_159.jpg
-1,0.0,4.08,-12.36,5.6,2.22,20230130144112_095.jpg
-1,0.0,1.75,-11.73,3.84,2.88,20230130144257_088.jpg
-1,0.49,3.99,-2.91,6.11,2.12,20230130144257_144.jpg
0,1.98,4.47,1.02,5.32,2.66,20230130144112_008.jpg
-1,1.88,4.79,1.14,7.41,2.44,20230130144112_011.jpg
0,0.0,3.89,-5.9,14.87,1.96,20230130144112_099.jpg
1,2.29,4.62,-9.54,5.68,2.57,20230130144112_068.jpg
0,0.3,6.02,-2.48,4.33,3.25,20230130144257_112.jpg
-1,1.11,4.39,-4.95,4.38,2.73,20230130144257_076.jpg
0,0.25,3.15,-5.63,5.6,2.02,20230130144257_120.jpg
0,6.63,4.67,1.28,6.0,3.6,20230130144112_086.jpg
-3,1.0,2.88,3.95,7.32,2.2,20230130144257_118.jpg
-6,0.0,0.45,-0.96,5.6,4.0,20230130144112_058.jpg
1,0.29,7.93,-1.24,6.43,2.44,20230130144112_078.jpg
0,0.1,3.04,-5.21,5.6,2.75,20230130144112_097.jpg
-1,0.79,3.32,8.5,3.41,3.26,20230130144257_124.jpg
1,0.68,4.99,-14.82,4.1,2.52,20230130144112_119.jpg
1,10.55,6.79,4.42,4.69,2.94,20230130144112_088.jpg
0,0.69,3.43,0.19,9.92,2.84,20230130144112_002.jpg
-1,0.0,4.99,18.58,3.7,3.3,20230130144257_136.jpg
0,3.82,5.07,-6.85,5.02,2.78,20230130144112_117.jpg
-2,2.78,5.45,-3.1,5.36,2.83,20230130144112_006.jpg
-1,1.2,6.5,-14.07,6.48,2.27,20230130144112_057.jpg
1,1.83,1.93,8.83,3.05,3.4,20230130144257_122.jpg
-1,4.7,6.13,-3.91,4.52,2.03,20230130144112_051.jpg
-1,1.17,2.21,16.11,4.08,2.71,20230130144112_082.jpg
-1,0.0,3.88,12.98,5.32,2.67,20230130144257_115.jpg
-2,2.85,5.32,-6.71,7.84,2.0,20230130144257_108.jpg
-1,2.14,4.58,-5.27,5.01,2.44,20230130144112_053.jpg
0,5.99,7.35,0.93,6.94,2.04,20230130144257_116.jpg
0,1.73,8.46,1.31,6.36,2.26,20230130144257_179.jpg
-1,0.75,5.76,12.44,6.29,2.5,20230130144257_141.jpg
1,0.0,5.49,10.44,5.79,1.96,20230130144112_070.jpg
-1,3.91,6.26,4.64,7.59,2.83,20230130144257_084.jpg
0,7.36,9.27,-0.81,6.54,3.07,20230130144112_085.jpg
0,0.79,4.32,-17.01,5.18,2.09,20230130144112_112.jpg
-1,0.0,1.43,-14.07,4.59,3.21,20230130144112_039.jpg
-2,3.88,7.02,-6.86,5.6,2.78,20230130144257_132.jpg
1,1.65,5.18,17.91,4.47,2.54,20230130144257_105.jpg
-2,8.68,4.81,1.4,4.57,2.28,20230130144257_176.jpg
0,0.89,1.55,17.4,4.11,2.94,20230130144112_083.jpg
-1,1.35,9.8,10.87,5.91,3.46,20230130144112_022.jpg
0,2.65,5.67,-4.95,6.17,2.48,20230130144257_182.jpg
-2,0.49,3.47,-1.5,3.78,1.9,20230130144257_082.jpg
-3,1.12,4.82,1.01,4.67,2.48,20230130144257_097.jpg
3,1.88,3.74,-8.9,7.28,4.03,20230130144112_092.jpg
-2,0.39,3.32,1.2,6.16,1.93,20230130144112_015.jpg
-2,0.82,3.32,4.42,6.04,2.43,20230130144112_010.jpg
0,0.49,3.86,-6.98,5.19,1.95,20230130144257_093.jpg
-1,3.13,2.53,-6.15,4.57,3.37,20230130144257_111.jpg
-2,1.09,1.45,-2.28,6.16,3.32,20230130144257_079.jpg
1,1.96,5.73,11.45,5.6,2.07,20230130144112_071.jpg
2,0.54,4.66,13.29,5.6,2.83,20230130144257_148.jpg
2,0.68,2.58,-12.51,3.73,2.4,20230130144112_118.jpg
0,2.13,2.54,-3.77,4.5,3.28,20230130144112_028.jpg
0,0.0,2.96,-0.65,5.03,3.19,20230130144257_137.jpg
-1,1.74,6.39,5.12,5.28,2.08,20230130144112_027.jpg
-2,0.05,3.0,-14.47,5.25,2.62,20230130144257_086.jpg
-1,0.0,3.05,-1.61,4.86,3.18,20230130144257_138.jpg
-2,1.28,4.06,-1.95,6.5,2.13,20230130144257_109.jpg
0,0.29,1.92,0.72,4.64,3.67,20230130144257_151.jpg
-1,2.48,7.81,12.83,4.96,3.07,20230130144112_024.jpg
2,0.0,2.99,19.71,5.16,2.77,20230130144112_104.jpg
0,0.05,0.97,-4.56,3.74,3.83,20230130144112_109.jpg
-2,1.67,5.03,1.38,6.71,3.07,20230130144112_018.jpg
-2,0.93,4.35,-1.72,5.33,2.46,20230130144257_170.jpg
-1,0.68,2.54,-8.9,7.26,2.24,20230130144112_035.jpg
0,0.54,5.02,-7.19,4.3,1.88,20230130144257_080.jpg
-2,2.51,2.19,4.85,4.18,3.15,20230130144257_106.jpg
2,0.0,4.54,-0.61,6.25,2.43,20230130144112_076.jpg
0,2.83,4.73,-8.45,5.22,2.87,20230130144112_116.jpg
-2,0.29,2.73,2.46,5.81,3.1,20230130144257_090.jpg
2,0.0,0.32,-9.14,5.6,8.05,20230130144112_063.jpg
0,0.0,3.47,-12.85,4.44,2.74,20230130144112_037.jpg
-1,0.0,2.47,23.51,5.37,2.96,20230130144257_102.jpg
0,0.0,3.04,-2.72,5.6,3.53,20230130144257_126.jpg
1,0.0,2.88,6.42,4.89,2.94,20230130144112_098.jpg
1,0.0,1.04,-5.82,5.6,3.39,20230130144257_139.jpg
0,0.25,4.49,-0.11,5.6,2.91,20230130144257_089.jpg
1,0.2,5.53,-2.63,7.27,2.67,20230130144257_181.jpg
-3,0.74,4.34,-1.44,6.86,2.93,20230130144257_133.jpg
2,0.83,3.67,-6.33,5.6,4.37,20230130144112_111.jpg
-2,0.0,2.8,8.48,5.31,2.2,20230130144112_020.jpg
1,3.65,5.15,-1.3,4.71,2.04,20230130144257_158.jpg
-1,0.74,3.32,4.71,5.76,3.02,20230130144257_091.jpg
